HJD mag emag
2455309.7589699 16.433 0.163
2455818.52390016 16.319 0.164
2456160.60001347 16.234 0.144
2456484.58745569 16.398 0.177
2456133.71639878 16.385 0.168
2456477.63061378 16.408 0.167
2456089.7007663 16.65 0.211
2456115.61282453 16.302 0.157
2455434.65834223 16.35 0.167
2456109.64102519 16.465 0.187
2456161.56627288 16.404 0.174
2456020.7677059 16.209 0.151
2456094.67810458 16.361 0.17
2456480.70307838 16.213 0.147
2456476.55561724 16.352 0.172
2455328.75649563 16.11 0.138
2456129.67719471 16.508 0.189
2456477.52743466 16.396 0.173
2456511.61833425 16.285 0.162
2456476.61999909 16.569 0.202
2456742.84715366 16.282 0.159
2456102.58549545 16.415 0.182
2456102.73475181 16.501 0.193
2456127.58678205 16.418 0.184
2456005.8355524 16.392 0.179
2456526.60220779 16.293 0.163
2456510.61628162 16.354 0.176
2457229.74547919 16.375 0.19
2456114.62605421 16.485 0.191
2456464.77626912 16.319 0.165
2456512.63053775 16.397 0.183
2455844.54941545 16.687 0.239
2456734.80947703 16.402 0.192
2456538.59069138 16.33 0.175
2456789.68879582 16.41 0.194
2456477.57984695 16.608 0.223
2456095.63274054 16.396 0.191
2456536.5384378 16.678 0.236
2456537.6098039 16.64 0.233
2456132.64440217 16.584 0.214
2456479.56274835 16.317 0.172
2456113.58834037 16.731 0.251
2456125.72347952 16.613 0.223
2457273.56285804 16.453 0.207
