HJD mag emag
2456160.60001347 13.536 0.013
2456484.58745569 13.572 0.014
2456133.71639878 13.527 0.013
2456477.63061378 13.553 0.013
2456089.7007663 13.556 0.013
2456115.61282453 13.559 0.013
2456109.64102519 13.556 0.014
2456161.56627288 13.54 0.014
2456094.67810458 13.539 0.014
2456480.70307838 13.51 0.013
2456476.55561724 13.569 0.014
2455328.75649563 13.528 0.014
2456129.67719471 13.541 0.014
2456477.52743466 13.567 0.014
2456511.61833425 13.552 0.014
2456476.61999909 13.54 0.014
2456742.84715366 13.537 0.014
2456102.58549545 13.54 0.014
2456102.73475181 13.557 0.014
2456127.58678205 13.553 0.014
2456526.60220779 13.575 0.015
2457229.55223349 13.585 0.015
2456510.61628162 13.533 0.014
2457229.74547919 13.498 0.014
2456114.62605421 13.587 0.014
2456464.77626912 13.591 0.015
2455829.59314994 13.545 0.015
2456512.63053775 13.539 0.015
2456734.80947703 13.566 0.015
2456538.59069138 13.548 0.015
2456789.68879582 13.542 0.015
2456477.57984695 13.533 0.016
2456095.63274054 13.652 0.019
2456106.7700705 13.628 0.017
2456162.64197332 13.604 0.015
2456537.6098039 13.552 0.015
2456745.89754341 13.579 0.016
2456132.64440217 13.568 0.015
2456790.65793362 13.58 0.016
2456479.56274835 13.549 0.015
2456113.58834037 13.564 0.016
2456125.72347952 13.638 0.017
2456806.71366909 13.521 0.015
2455858.51018585 13.557 0.016
2456144.6836307 13.669 0.019
2456573.49646966 13.581 0.017
2456804.7066316 13.573 0.029
2457225.505621 13.552 0.016
2457273.56285804 13.541 0.016
2457242.60842835 13.242 0.016
2456479.79998416 13.599 0.021
2456536.58374851 13.553 0.017
2456510.48315386 13.597 0.018
2456146.70396897 13.626 0.021
2456424.88940529 13.484 0.025
2456479.70592536 13.604 0.018
2457272.58666747 13.647 0.022
2456563.57868992 13.614 0.026
2456514.70186303 13.546 0.031
