HJD mag emag
2455818.52390016 16.322 0.218
2456160.60001347 15.539 0.089
2456484.58745569 15.576 0.114
2456133.71639878 15.482 0.09
2456477.63061378 16.016 0.152
2456089.7007663 15.504 0.106
2456115.61282453 16.19 0.185
2455434.65834223 15.654 0.118
2456109.64102519 15.583 0.11
2456161.56627288 15.862 0.129
2456020.7677059 15.611 0.101
2456094.67810458 16.053 0.163
2456480.70307838 15.69 0.113
2456476.55561724 15.681 0.124
2455328.75649563 15.631 0.096
2456129.67719471 15.952 0.139
2456477.52743466 15.556 0.121
2456476.61999909 15.901 0.161
2456742.84715366 15.643 0.111
2456102.58549545 15.452 0.103
2456102.73475181 15.648 0.113
2456127.58678205 15.929 0.151
2456005.8355524 15.854 0.132
2456526.60220779 15.791 0.123
2457229.55223349 15.569 0.122
2456510.61628162 15.672 0.12
2457229.74547919 15.551 0.107
2456114.62605421 15.906 0.162
2456464.77626912 15.851 0.137
2455829.59314994 16.032 0.169
2456512.63053775 16.153 0.169
2455844.54941545 16.052 0.173
2456734.80947703 15.647 0.125
2456538.59069138 15.908 0.144
2456789.68879582 16.078 0.179
2456477.57984695 15.702 0.134
2456095.63274054 15.648 0.127
2456106.7700705 15.755 0.124
2456162.64197332 15.503 0.103
2456536.5384378 15.81 0.131
2456537.6098039 15.534 0.104
2456745.89754341 15.399 0.095
2456132.64440217 15.598 0.108
2456790.65793362 15.851 0.156
2456479.56274835 15.642 0.139
2456113.58834037 15.921 0.178
2456125.72347952 15.71 0.129
2455794.69893252 16.166 0.199
2456806.71366909 15.6 0.122
2455858.51018585 15.963 0.165
2456144.6836307 15.54 0.117
2456573.49646966 15.602 0.111
2456804.7066316 15.678 0.13
2457225.505621 15.557 0.121
2457242.60842835 15.895 0.17
2455834.55712109 15.866 0.171
2456146.70396897 15.691 0.141
2456479.70592536 15.688 0.147
