HJD mag emag
2455309.7589699 12.713 0.01
2455818.52390016 12.656 0.01
2456484.58745569 12.671 0.01
2455434.65834223 12.593 0.01
2456020.7677059 12.615 0.01
2456480.70307838 12.903 0.01
2456476.55561724 12.685 0.01
2455328.75649563 12.617 0.01
2456477.52743466 12.661 0.01
2456511.61833425 12.591 0.01
2456742.84715366 12.652 0.01
2456102.73475181 12.834 0.01
2456005.8355524 12.635 0.01
2457229.55223349 12.686 0.01
2456114.62605421 12.474 0.01
2455844.54941545 12.669 0.01
2456734.80947703 12.683 0.01
2456789.68879582 12.664 0.01
2456477.57984695 12.596 0.01
2456095.63274054 12.85 0.01
2456536.5384378 12.745 0.01
2456745.89754341 12.616 0.01
2456790.65793362 12.624 0.01
2456479.56274835 12.68 0.01
2455794.69893252 12.834 0.01
2456806.71366909 12.58 0.01
2456804.7066316 12.595 0.012
2457242.60842835 12.677 0.01
2455834.55712109 12.575 0.01
2456510.48315386 12.692 0.01
2457272.58666747 12.861 0.011
