HJD mag emag
2455309.7589699 15.783 0.094
2455818.52390016 16.329 0.167
2456160.60001347 15.754 0.094
2456484.58745569 15.778 0.1
2456133.71639878 15.724 0.094
2456477.63061378 15.814 0.103
2456089.7007663 15.906 0.11
2456115.61282453 16.266 0.151
2455434.65834223 15.661 0.092
2456109.64102519 15.829 0.108
2456161.56627288 15.918 0.114
2456020.7677059 15.853 0.111
2456094.67810458 15.759 0.101
2456480.70307838 15.894 0.111
2456476.55561724 16.204 0.152
2455328.75649563 15.926 0.116
2456129.67719471 16.284 0.156
2456477.52743466 16.068 0.133
2456511.61833425 16.138 0.143
2456476.61999909 16.117 0.141
2456742.84715366 15.947 0.122
2456102.58549545 15.904 0.116
2456102.73475181 15.831 0.113
2456127.58678205 15.771 0.105
2456005.8355524 15.897 0.118
2456526.60220779 15.851 0.113
2457229.55223349 15.915 0.121
2456510.61628162 15.884 0.117
2457229.74547919 16.156 0.156
2456114.62605421 15.812 0.103
2456464.77626912 15.792 0.104
2455829.59314994 16.118 0.149
2456512.63053775 15.957 0.127
2455844.54941545 16.014 0.13
2456734.80947703 16.016 0.137
2456538.59069138 16.215 0.158
2456789.68879582 15.964 0.129
2456477.57984695 15.904 0.122
2456095.63274054 15.904 0.133
2456106.7700705 15.948 0.127
2456162.64197332 16.012 0.131
2456536.5384378 16.051 0.138
2456537.6098039 16.087 0.145
2456745.89754341 16.079 0.148
2456132.64440217 15.807 0.111
2456790.65793362 16.019 0.137
2456479.56274835 16.187 0.164
2456113.58834037 16.056 0.145
2456125.72347952 16.026 0.144
2455794.69893252 16.08 0.148
2456806.71366909 16.073 0.141
2455858.51018585 16.104 0.153
2456144.6836307 16.288 0.189
2456573.49646966 16.165 0.171
2456804.7066316 15.971 0.17
2457225.505621 15.946 0.131
2457273.56285804 16.191 0.169
2456479.79998416 16.376 0.202
2456510.48315386 16.144 0.182
2456479.70592536 16.239 0.178
