HJD mag emag
2455309.7589699 14.74 0.037
2455818.52390016 14.649 0.038
2456160.60001347 14.669 0.036
2456484.58745569 14.695 0.039
2456133.71639878 14.643 0.036
2456477.63061378 14.748 0.039
2456089.7007663 14.744 0.04
2456115.61282453 14.708 0.038
2455434.65834223 14.667 0.038
2456109.64102519 14.708 0.04
2456161.56627288 14.678 0.037
2456020.7677059 14.644 0.038
2456094.67810458 14.696 0.039
2456480.70307838 14.646 0.037
2456476.55561724 14.648 0.039
2455328.75649563 14.746 0.041
2456129.67719471 14.622 0.036
2456477.52743466 14.645 0.037
2456511.61833425 14.621 0.037
2456476.61999909 14.682 0.039
2456742.84715366 14.647 0.038
2456102.58549545 14.701 0.04
2456102.73475181 14.67 0.039
2456127.58678205 14.682 0.04
2456005.8355524 14.632 0.039
2456526.60220779 14.666 0.039
2457229.55223349 14.694 0.041
2456510.61628162 14.575 0.037
2457229.74547919 14.631 0.04
2456114.62605421 14.674 0.038
2456464.77626912 14.6 0.037
2455829.59314994 14.639 0.04
2456512.63053775 14.586 0.038
2455844.54941545 14.622 0.038
2456734.80947703 14.611 0.039
2456538.59069138 14.588 0.038
2456789.68879582 14.609 0.04
2456477.57984695 14.585 0.039
2456162.64197332 14.628 0.038
2456536.5384378 14.594 0.038
2456537.6098039 14.585 0.039
2456745.89754341 14.606 0.039
2456132.64440217 14.632 0.039
2456790.65793362 14.59 0.039
2456479.56274835 14.585 0.038
2456144.6836307 14.541 0.04
2456804.7066316 14.912 0.093
2457273.56285804 14.587 0.041
