HJD mag emag
2456160.60001347 15.382 0.068
2456484.58745569 15.362 0.07
2456133.71639878 15.46 0.075
2456477.63061378 15.378 0.069
2456089.7007663 15.497 0.076
2456115.61282453 15.468 0.075
2456109.64102519 15.574 0.085
2456161.56627288 15.512 0.079
2456094.67810458 15.461 0.076
2456480.70307838 15.62 0.087
2456476.55561724 15.441 0.077
2456129.67719471 15.493 0.078
2456477.52743466 15.418 0.074
2456511.61833425 15.481 0.079
2456476.61999909 15.499 0.079
2456742.84715366 15.378 0.072
2456102.58549545 15.552 0.083
2456102.73475181 15.652 0.091
2456127.58678205 15.697 0.097
2456526.60220779 15.519 0.084
2457229.55223349 15.461 0.083
2456510.61628162 15.699 0.1
2457229.74547919 15.386 0.08
2456114.62605421 15.615 0.089
2456464.77626912 15.541 0.082
2455829.59314994 15.68 0.104
2456512.63053775 15.595 0.092
2456734.80947703 15.535 0.087
2456538.59069138 15.591 0.093
2456789.68879582 15.559 0.09
2456477.57984695 15.533 0.092
2456106.7700705 15.676 0.106
2456162.64197332 15.597 0.093
2456537.6098039 15.651 0.101
2456745.89754341 15.747 0.109
2456132.64440217 15.697 0.1
2456790.65793362 15.514 0.087
2456479.56274835 15.416 0.08
2456113.58834037 15.425 0.088
2456125.72347952 15.626 0.101
2455794.69893252 15.703 0.112
2456806.71366909 15.699 0.102
2456144.6836307 15.512 0.098
2456573.49646966 15.528 0.097
2457225.505621 15.66 0.107
2457273.56285804 15.697 0.109
2457242.60842835 15.164 0.088
2456536.58374851 15.715 0.116
2456146.70396897 15.359 0.096
