HJD mag emag
2455309.7589699 16.227 0.14
2455818.52390016 16.304 0.163
2456160.60001347 16.087 0.127
2456484.58745569 16.153 0.14
2456133.71639878 16.296 0.154
2456477.63061378 16.266 0.149
2456089.7007663 16.22 0.145
2456115.61282453 16.232 0.145
2455434.65834223 16.099 0.136
2456109.64102519 16.154 0.142
2456161.56627288 16.369 0.167
2456020.7677059 16.161 0.144
2456094.67810458 16.112 0.135
2456480.70307838 16.221 0.148
2456476.55561724 16.179 0.147
2456129.67719471 16.201 0.146
2456477.52743466 16.165 0.141
2456511.61833425 16.272 0.161
2456476.61999909 16.311 0.161
2456742.84715366 16.2 0.15
2456102.58549545 16.167 0.145
2456102.73475181 16.355 0.172
2456127.58678205 16.062 0.133
2456526.60220779 16.237 0.157
2457229.55223349 16.235 0.16
2456510.61628162 16.153 0.151
2457229.74547919 16.197 0.161
2456114.62605421 16.291 0.158
2456464.77626912 16.182 0.145
2455829.59314994 16.408 0.191
2456512.63053775 16.29 0.169
2456734.80947703 16.105 0.144
2456538.59069138 16.389 0.185
2456789.68879582 16.378 0.188
2456477.57984695 16.286 0.172
2456095.63274054 16.397 0.198
2456106.7700705 16.52 0.222
2456162.64197332 16.281 0.166
2456536.5384378 16.395 0.189
2456537.6098039 16.424 0.197
2456745.89754341 16.264 0.17
2456132.64440217 16.168 0.149
2456790.65793362 16.309 0.175
2456479.56274835 16.197 0.161
2456113.58834037 16.37 0.192
2456125.72347952 16.334 0.182
2455794.69893252 16.283 0.178
2456806.71366909 16.237 0.166
2455858.51018585 16.373 0.192
2456144.6836307 16.247 0.178
2456573.49646966 16.318 0.188
2456804.7066316 16.24 0.29
2457225.505621 16.404 0.2
2456536.58374851 16.531 0.24
2456510.48315386 16.387 0.211
2456479.70592536 16.536 0.239
