HJD mag emag
2455309.7589699 15.229 0.075
2455818.52390016 15.163 0.063
2456160.60001347 15.298 0.065
2456484.58745569 15.105 0.056
2456133.71639878 15.185 0.059
2456477.63061378 15.222 0.061
2456115.61282453 15.222 0.061
2455434.65834223 15.351 0.074
2456109.64102519 15.256 0.066
2456161.56627288 15.359 0.072
2456020.7677059 15.247 0.067
2456094.67810458 15.28 0.066
2456480.70307838 15.18 0.061
2456476.55561724 15.205 0.063
2455328.75649563 15.135 0.06
2456129.67719471 15.234 0.064
2456477.52743466 15.18 0.06
2456511.61833425 15.226 0.066
2456476.61999909 15.129 0.058
2456742.84715366 15.071 0.056
2456102.58549545 15.174 0.062
2456102.73475181 15.36 0.075
2456127.58678205 15.238 0.065
2456005.8355524 15.28 0.07
2456526.60220779 15.382 0.077
2457229.55223349 15.18 0.064
2456510.61628162 15.385 0.081
2457229.74547919 15.267 0.073
2456114.62605421 15.318 0.07
2456464.77626912 15.374 0.074
2455829.59314994 15.258 0.072
2456512.63053775 15.506 0.088
2455844.54941545 15.349 0.077
2456734.80947703 15.288 0.071
2456789.68879582 15.195 0.068
2456477.57984695 15.165 0.065
2456095.63274054 15.311 0.078
2456106.7700705 15.326 0.081
2456162.64197332 15.305 0.072
2456536.5384378 15.397 0.083
2456537.6098039 15.303 0.076
2456745.89754341 14.885 0.052
2456132.64440217 15.138 0.063
2456790.65793362 15.297 0.074
2456113.58834037 15.435 0.087
2456125.72347952 15.165 0.067
2455794.69893252 15.37 0.083
2456806.71366909 15.147 0.064
2455858.51018585 15.254 0.074
2456144.6836307 15.297 0.08
2456573.49646966 15.161 0.07
2456804.7066316 15.141 0.116
2457225.505621 15.303 0.079
2457273.56285804 15.357 0.083
2457242.60842835 15.407 0.113
2455834.55712109 15.918 0.178
2456479.79998416 15.555 0.118
2456536.58374851 15.49 0.101
2456510.48315386 15.172 0.074
2456146.70396897 15.706 0.132
2456424.88940529 15.66 0.171
2456479.70592536 15.36 0.09
2457272.58666747 15.257 0.096
2456563.57868992 15.558 0.144
