HJD mag emag
2455309.7589699 14.534 0.031
2455818.52390016 14.489 0.033
2456160.60001347 14.49 0.031
2456484.58745569 14.493 0.032
2456133.71639878 14.468 0.031
2456477.63061378 14.45 0.03
2456089.7007663 14.465 0.03
2456115.61282453 14.452 0.03
2455434.65834223 14.483 0.032
2456109.64102519 14.468 0.032
2456161.56627288 14.501 0.032
2456020.7677059 14.498 0.033
2456094.67810458 14.48 0.032
2456480.70307838 14.512 0.032
2456476.55561724 14.506 0.033
2455328.75649563 14.502 0.033
2456129.67719471 14.487 0.032
2456477.52743466 14.511 0.034
2456511.61833425 14.517 0.034
2456476.61999909 14.502 0.034
2456742.84715366 14.516 0.034
2456102.58549545 14.488 0.033
2456102.73475181 14.518 0.035
2456127.58678205 14.539 0.035
2456005.8355524 14.604 0.037
2456526.60220779 14.491 0.034
2457229.55223349 14.53 0.036
2456510.61628162 14.494 0.034
2457229.74547919 14.581 0.039
2456114.62605421 14.504 0.032
2456464.77626912 14.537 0.034
2455829.59314994 14.509 0.036
2456512.63053775 14.553 0.037
2455844.54941545 14.535 0.036
2456734.80947703 14.545 0.037
2456538.59069138 14.518 0.035
2456789.68879582 14.506 0.036
2456477.57984695 14.571 0.038
2456095.63274054 14.567 0.039
2456106.7700705 14.499 0.034
2456162.64197332 14.546 0.036
2456536.5384378 14.553 0.036
2456537.6098039 14.52 0.036
2456745.89754341 14.497 0.038
2456132.64440217 14.515 0.035
2456790.65793362 14.516 0.036
2456479.56274835 14.577 0.041
2456113.58834037 14.525 0.037
2456125.72347952 14.561 0.04
2455794.69893252 14.519 0.038
2456806.71366909 14.491 0.035
2455858.51018585 14.561 0.039
2456144.6836307 14.604 0.044
2456573.49646966 14.589 0.043
2456804.7066316 14.488 0.046
2457225.505621 14.537 0.038
2457273.56285804 14.652 0.044
2457242.60842835 14.836 0.064
2455834.55712109 14.706 0.056
2456479.79998416 14.548 0.042
2456536.58374851 14.512 0.046
2456510.48315386 14.593 0.047
2456146.70396897 14.557 0.05
2456424.88940529 14.579 0.054
2456479.70592536 14.577 0.042
2457272.58666747 14.636 0.056
2456563.57868992 14.579 0.051
