HJD mag emag
2455309.7589699 15.672 0.085
2455818.52390016 15.583 0.086
2456160.60001347 15.581 0.081
2456484.58745569 15.663 0.092
2456133.71639878 15.626 0.087
2456477.63061378 15.609 0.085
2456089.7007663 15.67 0.09
2456115.61282453 15.634 0.087
2455434.65834223 15.673 0.092
2456109.64102519 15.708 0.097
2456161.56627288 15.682 0.092
2456020.7677059 15.842 0.109
2456094.67810458 15.716 0.097
2456480.70307838 15.61 0.087
2456476.55561724 15.652 0.094
2455328.75649563 15.716 0.096
2456129.67719471 15.727 0.096
2456477.52743466 15.728 0.097
2456511.61833425 15.787 0.106
2456476.61999909 15.772 0.101
2456742.84715366 15.644 0.091
2456102.58549545 15.753 0.102
2456102.73475181 15.651 0.092
2456127.58678205 15.737 0.101
2456005.8355524 15.644 0.094
2456526.60220779 15.736 0.101
2457229.55223349 15.925 0.123
2456510.61628162 15.711 0.101
2457229.74547919 15.72 0.107
2456114.62605421 15.738 0.098
2456464.77626912 15.667 0.094
2455829.59314994 15.622 0.097
2456512.63053775 15.812 0.11
2455844.54941545 15.79 0.108
2456734.80947703 15.7 0.102
2456538.59069138 15.883 0.117
2456789.68879582 15.758 0.108
2456477.57984695 15.706 0.103
2456095.63274054 15.979 0.144
2456106.7700705 15.934 0.135
2456162.64197332 15.724 0.103
2456536.5384378 15.803 0.113
2456537.6098039 15.72 0.105
2456745.89754341 15.781 0.111
2456132.64440217 15.751 0.104
2456790.65793362 15.833 0.117
2456479.56274835 15.768 0.107
2456113.58834037 15.867 0.121
2456125.72347952 15.804 0.114
2455794.69893252 15.802 0.12
2456806.71366909 15.843 0.119
2455858.51018585 15.869 0.123
2456144.6836307 15.713 0.114
2456573.49646966 15.786 0.119
2456804.7066316 15.615 0.169
2457225.505621 15.908 0.135
2457273.56285804 15.874 0.133
2457242.60842835 15.752 0.144
2455834.55712109 15.921 0.15
2456479.79998416 16.015 0.162
2456536.58374851 15.925 0.142
2456510.48315386 15.818 0.126
2456146.70396897 16.064 0.196
2456479.70592536 15.91 0.155
2457272.58666747 16.034 0.173
