HJD mag emag
2455309.7589699 14.377 0.026
2455818.52390016 14.293 0.028
2456160.60001347 14.31 0.026
2456484.58745569 14.305 0.027
2456133.71639878 14.283 0.026
2456477.63061378 14.311 0.026
2456089.7007663 14.286 0.026
2455434.65834223 14.313 0.028
2456109.64102519 14.316 0.027
2456161.56627288 14.331 0.028
2456020.7677059 14.317 0.028
2456480.70307838 14.323 0.027
2456476.55561724 14.335 0.029
2455328.75649563 14.325 0.028
2456477.52743466 14.293 0.027
2456511.61833425 14.312 0.028
2456476.61999909 14.341 0.028
2456742.84715366 14.351 0.029
2456127.58678205 14.281 0.027
2456005.8355524 14.342 0.029
2456526.60220779 14.33 0.029
2457229.55223349 14.305 0.03
2456510.61628162 14.346 0.03
2457229.74547919 14.363 0.032
2456114.62605421 14.331 0.03
2456464.77626912 14.324 0.029
2455829.59314994 14.32 0.031
2456512.63053775 14.334 0.03
2455844.54941545 14.313 0.03
2456734.80947703 14.337 0.03
2456538.59069138 14.4 0.032
2456789.68879582 14.374 0.033
2456477.57984695 14.348 0.03
2456162.64197332 14.335 0.03
2456536.5384378 14.388 0.033
2456537.6098039 14.382 0.033
2456745.89754341 14.335 0.03
2456132.64440217 14.341 0.03
2456790.65793362 14.351 0.032
2456479.56274835 14.308 0.03
2456125.72347952 14.335 0.033
2455794.69893252 14.34 0.03
2456806.71366909 14.386 0.037
2456144.6836307 14.309 0.033
2456573.49646966 14.34 0.032
2456804.7066316 14.371 0.033
2457225.505621 14.352 0.034
2457273.56285804 14.323 0.035
2457242.60842835 14.581 0.053
2455834.55712109 14.281 0.04
2456479.79998416 14.378 0.038
2456536.58374851 14.436 0.039
2456510.48315386 14.401 0.038
2456146.70396897 14.329 0.031
2456424.88940529 14.38 0.037
2456479.70592536 14.384 0.035
2457272.58666747 14.376 0.041
2456563.57868992 14.358 0.043
2456514.70186303 14.408 0.072
