HJD mag emag
2455309.7589699 15.793 0.095
2455818.52390016 16.219 0.149
2456160.60001347 15.793 0.097
2456484.58745569 15.942 0.116
2456133.71639878 15.697 0.092
2456477.63061378 15.956 0.113
2456089.7007663 15.616 0.086
2456115.61282453 15.655 0.089
2455434.65834223 15.812 0.105
2456109.64102519 15.499 0.08
2456161.56627288 15.922 0.113
2456020.7677059 15.661 0.092
2456094.67810458 15.602 0.087
2456480.70307838 16.034 0.124
2456476.55561724 16.146 0.141
2455328.75649563 16.231 0.152
2456129.67719471 16.058 0.129
2456477.52743466 15.976 0.122
2456511.61833425 16.149 0.142
2456476.61999909 16.056 0.134
2456742.84715366 16.011 0.127
2456102.58549545 15.84 0.112
2456102.73475181 15.83 0.107
2456127.58678205 15.787 0.106
2456005.8355524 16.246 0.157
2456526.60220779 15.982 0.125
2457229.55223349 15.986 0.131
2456510.61628162 16.013 0.132
2457229.74547919 15.868 0.124
2456114.62605421 15.756 0.103
2456464.77626912 15.988 0.125
2455829.59314994 15.95 0.128
2456512.63053775 16.197 0.153
2455844.54941545 15.723 0.101
2456734.80947703 16.013 0.137
2456538.59069138 15.915 0.124
2456789.68879582 16.137 0.152
2456477.57984695 15.934 0.122
2456095.63274054 15.61 0.092
2456106.7700705 15.705 0.102
2456162.64197332 15.92 0.125
2456536.5384378 16.051 0.14
2456537.6098039 16.034 0.137
2456745.89754341 16.212 0.161
2456132.64440217 16.259 0.168
2456790.65793362 15.906 0.123
2456479.56274835 16.277 0.176
2456113.58834037 15.88 0.123
2456125.72347952 15.91 0.131
2455794.69893252 16.202 0.159
2456806.71366909 16.01 0.138
2455858.51018585 16.092 0.151
2456144.6836307 16.322 0.196
2456573.49646966 15.933 0.132
2456804.7066316 16.1 0.159
2457225.505621 16.117 0.157
2457273.56285804 16.251 0.188
2457242.60842835 16.321 0.233
2456479.79998416 15.893 0.141
2456536.58374851 16.63 0.279
2456510.48315386 16.151 0.178
2456146.70396897 16.486 0.234
2456424.88940529 16.211 0.192
2456479.70592536 15.462 0.094
2457272.58666747 16.139 0.19
2456563.57868992 16.226 0.204
