HJD mag emag
2455818.52390016 17.271 0.368
2456160.60001347 16.918 0.254
2456484.58745569 16.829 0.246
2456133.71639878 17.149 0.315
2456477.63061378 16.668 0.206
2456089.7007663 17.093 0.296
2456115.61282453 16.78 0.23
2456109.64102519 16.902 0.263
2456161.56627288 17.215 0.336
2456094.67810458 16.911 0.265
2456480.70307838 16.716 0.221
2456476.55561724 17.12 0.319
2456477.52743466 16.99 0.282
2456511.61833425 16.595 0.209
2456476.61999909 16.787 0.251
2456127.58678205 17.002 0.29
2456526.60220779 17.051 0.31
2456510.61628162 16.732 0.243
2456734.80947703 16.711 0.241
2456477.57984695 16.843 0.262
2456106.7700705 17.158 0.34
2456536.5384378 16.684 0.236
