HJD mag emag
2455309.7589699 16.004 0.115
2455818.52390016 16.045 0.132
2456160.60001347 15.985 0.115
2456484.58745569 16.074 0.13
2456133.71639878 15.927 0.112
2456477.63061378 16.203 0.141
2456089.7007663 16.333 0.157
2456115.61282453 16.158 0.136
2455434.65834223 15.925 0.117
2456109.64102519 16.042 0.127
2456161.56627288 15.993 0.121
2456020.7677059 15.954 0.119
2456094.67810458 16.065 0.129
2456480.70307838 16.363 0.164
2456476.55561724 15.944 0.12
2455328.75649563 15.915 0.118
2456129.67719471 16.036 0.125
2456477.52743466 16.104 0.135
2456511.61833425 16.03 0.128
2456476.61999909 16.208 0.158
2456742.84715366 16.135 0.141
2456102.58549545 16.196 0.146
2456102.73475181 16.031 0.132
2456127.58678205 16.08 0.134
2456005.8355524 16.014 0.13
2456526.60220779 15.932 0.121
2457229.55223349 16.024 0.134
2456510.61628162 16.206 0.155
2457229.74547919 16.203 0.164
2456114.62605421 16.107 0.136
2456464.77626912 15.981 0.121
2455829.59314994 16.357 0.186
2456512.63053775 16.105 0.145
2455844.54941545 16.017 0.133
2456734.80947703 16.056 0.139
2456538.59069138 16.131 0.148
2456789.68879582 16.116 0.148
2456477.57984695 16.17 0.152
2456095.63274054 16.341 0.18
2456106.7700705 16.047 0.135
2456162.64197332 16.407 0.189
2456536.5384378 16.217 0.157
2456537.6098039 16.281 0.172
2456745.89754341 16.38 0.191
2456132.64440217 15.947 0.125
2456790.65793362 16.129 0.15
2456479.56274835 16.33 0.196
2456113.58834037 16.336 0.182
2456125.72347952 16.163 0.162
2455794.69893252 16.175 0.16
2456806.71366909 16.408 0.187
2455858.51018585 16.345 0.185
2456144.6836307 16.636 0.258
2456573.49646966 16.263 0.186
2456804.7066316 16.348 0.209
2457225.505621 16.117 0.157
2457273.56285804 16.036 0.152
2457242.60842835 16.303 0.229
2455834.55712109 16.365 0.229
2456479.79998416 16.587 0.26
2456510.48315386 16.546 0.246
2456146.70396897 16.695 0.291
2456479.70592536 16.368 0.212
