HJD mag emag
2456477.63061378 13.736 0.016
2456089.7007663 13.947 0.019
2456115.61282453 13.965 0.019
2456109.64102519 13.89 0.019
2456020.7677059 14.041 0.022
2455328.75649563 14.045 0.022
2456102.58549545 13.765 0.017
2456127.58678205 13.684 0.016
2456005.8355524 14.032 0.022
2456526.60220779 13.94 0.02
2456510.61628162 13.82 0.018
2456114.62605421 14.01 0.021
2455844.54941545 14.053 0.023
2456734.80947703 13.608 0.016
2456095.63274054 13.798 0.02
2456162.64197332 13.626 0.016
2456537.6098039 13.879 0.021
2456745.89754341 13.8 0.019
2455794.69893252 13.845 0.021
2456806.71366909 13.791 0.019
2456573.49646966 13.86 0.022
2455834.55712109 14.072 0.028
2456479.79998416 13.773 0.022
2456536.58374851 13.891 0.023
2456510.48315386 13.858 0.022
2456424.88940529 13.61 0.027
2457272.58666747 13.773 0.024
2456563.57868992 13.757 0.028
2456514.70186303 13.818 0.033
