HJD mag emag
2455309.7589699 15.485 0.072
2455818.52390016 15.41 0.074
2456160.60001347 15.421 0.07
2456133.71639878 15.433 0.072
2456477.63061378 15.413 0.07
2456115.61282453 15.424 0.071
2456109.64102519 15.428 0.074
2456161.56627288 15.456 0.075
2456094.67810458 15.417 0.072
2456476.55561724 15.335 0.069
2456129.67719471 15.416 0.073
2456477.52743466 15.408 0.072
2456511.61833425 15.463 0.078
2456476.61999909 15.437 0.074
2456742.84715366 15.493 0.079
2456102.58549545 15.442 0.076
2456102.73475181 15.46 0.077
2456127.58678205 15.436 0.077
2456005.8355524 15.406 0.075
2457229.55223349 15.376 0.075
2456510.61628162 15.489 0.082
2457229.74547919 15.399 0.08
2456114.62605421 15.451 0.075
2456464.77626912 15.473 0.077
2456512.63053775 15.475 0.081
2455844.54941545 15.492 0.083
2456538.59069138 15.456 0.081
2456789.68879582 15.47 0.084
2456477.57984695 15.483 0.085
2456095.63274054 15.553 0.096
2456106.7700705 15.435 0.087
2456162.64197332 15.538 0.086
2456536.5384378 15.515 0.085
2456537.6098039 15.538 0.089
2456745.89754341 15.478 0.084
2456132.64440217 15.466 0.08
2456790.65793362 15.44 0.081
2456479.56274835 15.5 0.085
2456125.72347952 15.47 0.085
2455794.69893252 15.521 0.09
2456806.71366909 15.515 0.087
2455858.51018585 15.479 0.088
2456144.6836307 15.495 0.092
2456804.7066316 15.389 0.139
2457225.505621 15.435 0.086
2456536.58374851 15.532 0.098
2456510.48315386 15.541 0.098
