HJD mag emag
2455309.7589699 14.036 0.019
2455818.52390016 13.947 0.02
2456160.60001347 14.043 0.02
2456484.58745569 13.99 0.02
2456133.71639878 13.978 0.019
2456477.63061378 14.021 0.02
2456089.7007663 13.974 0.02
2456115.61282453 13.983 0.02
2455434.65834223 13.974 0.02
2456109.64102519 13.987 0.021
2456161.56627288 13.985 0.02
2456020.7677059 13.939 0.02
2456094.67810458 13.972 0.02
2456480.70307838 14.081 0.022
2456476.55561724 13.992 0.021
2455328.75649563 13.963 0.02
2456129.67719471 13.993 0.02
2456477.52743466 13.998 0.02
2456511.61833425 14.059 0.022
2456476.61999909 14.032 0.021
2456742.84715366 14.026 0.021
2456102.58549545 13.962 0.02
2456102.73475181 13.99 0.021
2456127.58678205 14.008 0.022
2456005.8355524 13.963 0.021
2456526.60220779 14.063 0.022
2457229.55223349 14.06 0.024
2456510.61628162 14.056 0.023
2457229.74547919 13.936 0.022
2456114.62605421 14.012 0.021
2456464.77626912 14.073 0.022
2455829.59314994 13.974 0.022
2456512.63053775 14.027 0.022
2455844.54941545 13.936 0.021
2456734.80947703 14.01 0.023
2456538.59069138 14.024 0.022
2456789.68879582 14.049 0.024
2456477.57984695 14.019 0.022
2456095.63274054 13.965 0.022
2456536.5384378 13.998 0.022
2456537.6098039 14.048 0.024
2456745.89754341 13.998 0.023
2456132.64440217 14.011 0.022
2456790.65793362 14.002 0.023
2456479.56274835 14.015 0.022
2456113.58834037 14.003 0.023
2456125.72347952 13.981 0.022
2456144.6836307 13.962 0.023
2456573.49646966 14.014 0.024
2456804.7066316 14.13 0.044
2457273.56285804 13.996 0.024
2457242.60842835 13.784 0.025
2456536.58374851 14.082 0.028
2456510.48315386 13.974 0.024
