HJD mag emag
2455309.7589699 12.841 0.01
2455818.52390016 12.786 0.01
2456160.60001347 12.86 0.01
2456484.58745569 13.051 0.01
2456133.71639878 12.901 0.01
2456477.63061378 12.704 0.01
2456115.61282453 12.913 0.01
2455434.65834223 12.863 0.01
2456109.64102519 13.253 0.011
2456161.56627288 12.826 0.01
2456020.7677059 12.831 0.01
2456480.70307838 12.866 0.01
2455328.75649563 12.894 0.01
2456129.67719471 12.858 0.01
2456511.61833425 12.848 0.01
2456476.61999909 13.303 0.011
2456102.58549545 13.194 0.011
2456102.73475181 12.795 0.01
2456127.58678205 12.98 0.01
2456005.8355524 12.857 0.01
2456526.60220779 13.047 0.01
2457229.55223349 12.91 0.01
2456510.61628162 12.921 0.01
2457229.74547919 12.852 0.01
2456114.62605421 12.796 0.01
2456464.77626912 12.816 0.01
2455829.59314994 12.905 0.01
2456512.63053775 12.918 0.01
2455844.54941545 12.963 0.01
2456734.80947703 13.006 0.01
2456789.68879582 12.869 0.01
2456095.63274054 12.854 0.01
2456106.7700705 12.889 0.01
2456132.64440217 12.806 0.01
2456113.58834037 12.806 0.01
2456125.72347952 12.847 0.01
2455794.69893252 12.875 0.01
2455858.51018585 12.867 0.01
2456144.6836307 12.89 0.01
2457273.56285804 12.886 0.01
2457242.60842835 12.576 0.01
2455834.55712109 12.826 0.01
2456510.48315386 12.944 0.01
2456146.70396897 12.93 0.014
2456424.88940529 12.983 0.016
2456479.70592536 12.794 0.011
2457272.58666747 12.887 0.011
2456563.57868992 12.95 0.014
2456514.70186303 13.008 0.016
