HJD mag emag
2455309.7589699 15.473 0.071
2455818.52390016 15.468 0.079
2456160.60001347 15.385 0.068
2456484.58745569 15.398 0.072
2456133.71639878 15.471 0.075
2456477.63061378 15.416 0.072
2456089.7007663 15.368 0.069
2456115.61282453 15.47 0.075
2455434.65834223 15.421 0.074
2456109.64102519 15.428 0.075
2456161.56627288 15.391 0.071
2456020.7677059 15.376 0.073
2456094.67810458 15.455 0.077
2456480.70307838 15.372 0.07
2456476.55561724 15.425 0.077
2455328.75649563 15.42 0.075
2456129.67719471 15.413 0.073
2456477.52743466 15.428 0.075
2456511.61833425 15.409 0.075
2456476.61999909 15.415 0.076
2456742.84715366 15.476 0.08
2456102.58549545 15.458 0.078
2456102.73475181 15.348 0.072
2456127.58678205 15.477 0.081
2456005.8355524 15.439 0.079
2456526.60220779 15.376 0.074
2457229.55223349 15.396 0.077
2456510.61628162 15.341 0.073
2457229.74547919 15.365 0.078
2456114.62605421 15.417 0.074
2456464.77626912 15.397 0.074
2456512.63053775 15.424 0.08
2455844.54941545 15.373 0.074
2456734.80947703 15.381 0.078
2456538.59069138 15.414 0.079
2456789.68879582 15.385 0.079
2456477.57984695 15.399 0.079
2456095.63274054 15.415 0.086
2456106.7700705 15.399 0.082
2456162.64197332 15.377 0.076
2456536.5384378 15.401 0.078
2456537.6098039 15.378 0.078
2456745.89754341 15.36 0.077
2456132.64440217 15.366 0.076
2456790.65793362 15.405 0.08
2456479.56274835 15.385 0.081
2456113.58834037 15.393 0.081
2456125.72347952 15.421 0.083
2456806.71366909 15.381 0.078
2456573.49646966 15.412 0.086
2457225.505621 15.419 0.085
2456479.79998416 15.391 0.095
2456536.58374851 15.489 0.102
2456510.48315386 15.411 0.09
2456479.70592536 15.348 0.085
