HJD mag emag
2455309.7589699 14.183 0.023
2455818.52390016 14.11 0.024
2456160.60001347 14.092 0.021
2456484.58745569 14.188 0.024
2456133.71639878 14.082 0.022
2456477.63061378 14.173 0.023
2456089.7007663 14.159 0.023
2456115.61282453 14.148 0.023
2455434.65834223 14.092 0.023
2456109.64102519 14.162 0.024
2456161.56627288 14.111 0.023
2456020.7677059 14.129 0.023
2456094.67810458 14.153 0.024
2456480.70307838 14.12 0.023
2456476.55561724 14.145 0.024
2455328.75649563 14.152 0.025
2456129.67719471 14.06 0.022
2456477.52743466 14.155 0.024
2456511.61833425 14.109 0.024
2456476.61999909 14.195 0.026
2456742.84715366 14.174 0.025
2456102.58549545 14.119 0.023
2456102.73475181 14.087 0.023
2456127.58678205 14.167 0.025
2456005.8355524 14.143 0.025
2456526.60220779 14.09 0.024
2457229.55223349 14.12 0.025
2456510.61628162 14.088 0.024
2457229.74547919 14.156 0.027
2456114.62605421 14.125 0.024
2456464.77626912 14.122 0.023
2455829.59314994 14.109 0.025
2456512.63053775 14.083 0.024
2455844.54941545 14.117 0.025
2456734.80947703 14.14 0.025
2456538.59069138 14.079 0.025
2456789.68879582 14.101 0.025
2456477.57984695 14.14 0.025
2456095.63274054 14.099 0.024
2456106.7700705 14.118 0.025
2456162.64197332 14.083 0.024
2456536.5384378 14.09 0.024
2456537.6098039 14.101 0.025
2456745.89754341 14.139 0.026
2456132.64440217 14.108 0.024
2456790.65793362 14.106 0.025
2456479.56274835 14.078 0.026
2456113.58834037 14.094 0.025
2456125.72347952 14.067 0.026
2455794.69893252 14.083 0.025
2456806.71366909 14.091 0.026
2455858.51018585 14.083 0.026
2456144.6836307 14.05 0.026
2456573.49646966 14.093 0.027
2456804.7066316 14.144 0.03
2457225.505621 14.114 0.027
2457273.56285804 14.075 0.026
2457242.60842835 14.104 0.034
2455834.55712109 14.007 0.028
2456536.58374851 14.022 0.028
2456510.48315386 14.045 0.028
