HJD mag emag
2455818.52390016 16.312 0.165
2456484.58745569 17.231 0.342
2456477.63061378 16.457 0.175
2456089.7007663 16.705 0.219
2456115.61282453 16.173 0.139
2455434.65834223 16.479 0.186
2456109.64102519 16.872 0.259
2456476.55561724 16.79 0.246
2456129.67719471 16.459 0.183
2456742.84715366 16.371 0.173
2456102.58549545 16.674 0.225
2456102.73475181 16.223 0.151
2456127.58678205 16.605 0.212
2456005.8355524 16.842 0.263
2457229.55223349 16.888 0.277
2456512.63053775 16.348 0.176
2456789.68879582 16.649 0.236
2456095.63274054 16.421 0.181
2456790.65793362 16.264 0.169
