HJD mag emag
2455309.7589699 14.76 0.037
2455818.52390016 14.678 0.039
2456160.60001347 14.659 0.035
2456484.58745569 14.663 0.037
2456133.71639878 14.698 0.038
2456477.63061378 14.658 0.036
2456089.7007663 14.671 0.037
2456115.61282453 14.711 0.038
2455434.65834223 14.678 0.038
2456109.64102519 14.713 0.04
2456161.56627288 14.688 0.038
2456020.7677059 14.683 0.039
2456094.67810458 14.687 0.038
2456480.70307838 14.677 0.038
2456476.55561724 14.679 0.039
2455328.75649563 14.714 0.039
2456129.67719471 14.734 0.04
2456477.52743466 14.701 0.039
2456511.61833425 14.71 0.04
2456476.61999909 14.696 0.039
2456742.84715366 14.725 0.04
2456102.58549545 14.688 0.039
2456102.73475181 14.713 0.04
2456127.58678205 14.688 0.04
2456005.8355524 14.71 0.041
2456526.60220779 14.686 0.039
2457229.55223349 14.704 0.042
2456510.61628162 14.709 0.041
2456114.62605421 14.702 0.039
2456464.77626912 14.701 0.039
2455829.59314994 14.754 0.044
2456512.63053775 14.736 0.042
2455844.54941545 14.729 0.042
2456734.80947703 14.724 0.042
2456538.59069138 14.698 0.041
2456789.68879582 14.763 0.045
2456477.57984695 14.76 0.045
2456095.63274054 14.808 0.049
2456162.64197332 14.759 0.043
2456536.5384378 14.706 0.042
2456537.6098039 14.742 0.044
2456745.89754341 14.755 0.044
2456132.64440217 14.714 0.041
2456790.65793362 14.749 0.045
2456479.56274835 14.742 0.044
2456113.58834037 14.752 0.046
2456125.72347952 14.767 0.046
2455794.69893252 14.78 0.047
2456806.71366909 14.782 0.046
2456573.49646966 14.744 0.047
2456804.7066316 14.941 0.095
2457225.505621 14.801 0.048
2457273.56285804 14.723 0.046
2457242.60842835 14.717 0.059
2456146.70396897 14.839 0.06
2456563.57868992 14.9 0.072
2456514.70186303 15.033 0.116
