HJD mag emag
2455309.7589699 13.163 0.01
2455818.52390016 13.086 0.01
2456160.60001347 13.069 0.01
2456484.58745569 13.044 0.01
2456133.71639878 13.149 0.01
2456477.63061378 13.11 0.01
2456089.7007663 13.032 0.01
2456115.61282453 13.039 0.01
2455434.65834223 13.083 0.01
2456109.64102519 12.998 0.01
2456161.56627288 13.034 0.01
2456020.7677059 13.097 0.01
2456094.67810458 13.01 0.01
2456480.70307838 13.106 0.01
2456476.55561724 13.119 0.01
2455328.75649563 13.027 0.01
2456129.67719471 13.127 0.01
2456477.52743466 13.136 0.01
2456511.61833425 13.045 0.01
2456476.61999909 13.08 0.01
2456742.84715366 13.041 0.01
2456102.58549545 13.017 0.01
2456102.73475181 12.99 0.01
2456127.58678205 13.092 0.01
2456005.8355524 13.059 0.01
2456526.60220779 13.035 0.01
2457229.55223349 13.121 0.01
2456510.61628162 12.994 0.01
2457229.74547919 13.065 0.01
2456114.62605421 13.043 0.01
2456464.77626912 13.111 0.01
2455829.59314994 13.071 0.01
2456512.63053775 13.049 0.01
2455844.54941545 13.001 0.01
2456734.80947703 13.024 0.01
2456538.59069138 13.003 0.01
2456789.68879582 13.052 0.01
2456477.57984695 13.055 0.01
2456095.63274054 12.902 0.01
2456106.7700705 12.921 0.01
2456162.64197332 13.029 0.01
2456536.5384378 12.971 0.01
2456537.6098039 12.946 0.01
2456745.89754341 12.968 0.01
2456132.64440217 13.118 0.01
2456790.65793362 13.023 0.01
2456479.56274835 13.062 0.01
2456125.72347952 13.07 0.01
2456806.71366909 12.915 0.01
2456144.6836307 13.064 0.01
2456573.49646966 13.013 0.01
2456804.7066316 13 0.016
2457225.505621 13.025 0.01
2457273.56285804 12.987 0.01
2455834.55712109 12.898 0.011
