HJD mag emag
2455309.7589699 15.544 0.077
2455818.52390016 15.435 0.076
2456160.60001347 15.403 0.07
2456484.58745569 15.463 0.077
2456133.71639878 15.462 0.075
2456477.63061378 15.439 0.073
2456089.7007663 15.45 0.075
2456115.61282453 15.414 0.072
2455434.65834223 15.414 0.074
2456109.64102519 15.42 0.076
2456161.56627288 15.449 0.076
2456020.7677059 15.419 0.076
2456094.67810458 15.39 0.073
2456480.70307838 15.471 0.077
2456476.55561724 15.422 0.077
2455328.75649563 15.41 0.074
2456129.67719471 15.474 0.078
2456477.52743466 15.421 0.075
2456511.61833425 15.468 0.079
2456476.61999909 15.43 0.075
2456742.84715366 15.483 0.08
2456102.58549545 15.513 0.084
2456102.73475181 15.489 0.08
2456127.58678205 15.421 0.079
2456005.8355524 15.455 0.08
2456526.60220779 15.553 0.086
2457229.55223349 15.416 0.08
2456510.61628162 15.485 0.083
2457229.74547919 15.506 0.088
2456114.62605421 15.444 0.076
2456464.77626912 15.552 0.085
2455829.59314994 15.563 0.093
2456512.63053775 15.483 0.084
2455844.54941545 15.502 0.085
2456734.80947703 15.482 0.085
2456538.59069138 15.506 0.087
2456789.68879582 15.42 0.082
2456477.57984695 15.393 0.081
2456095.63274054 15.484 0.095
2456106.7700705 15.458 0.091
2456162.64197332 15.438 0.08
2456536.5384378 15.486 0.086
2456537.6098039 15.545 0.092
2456745.89754341 15.442 0.084
2456132.64440217 15.45 0.081
2456790.65793362 15.506 0.089
2456479.56274835 15.433 0.083
2456113.58834037 15.467 0.088
2456125.72347952 15.434 0.085
2455794.69893252 15.44 0.088
2455858.51018585 15.476 0.088
2456144.6836307 15.427 0.091
2456573.49646966 15.547 0.098
2456804.7066316 15.608 0.172
2457273.56285804 15.534 0.099
2455834.55712109 15.585 0.128
2456479.79998416 15.5 0.108
2456536.58374851 15.543 0.103
2456510.48315386 15.556 0.103
2456146.70396897 15.387 0.104
