HJD mag emag
2455309.7589699 16.415 0.161
2455818.52390016 16.245 0.154
2456160.60001347 16.131 0.131
2456115.61282453 16.252 0.149
2456109.64102519 16.264 0.157
2456161.56627288 16.23 0.148
2456094.67810458 16.312 0.163
2456480.70307838 16.225 0.149
2456476.55561724 16.205 0.152
2456129.67719471 16.245 0.151
2456477.52743466 16.239 0.151
2456511.61833425 16.16 0.146
2456476.61999909 16.213 0.149
2456102.58549545 16.292 0.162
2456102.73475181 16.317 0.164
2456127.58678205 16.383 0.176
2456005.8355524 16.265 0.162
2456526.60220779 16.384 0.177
2457229.55223349 16.233 0.161
2456510.61628162 16.213 0.156
2457229.74547919 16.249 0.168
2456114.62605421 16.24 0.151
2456512.63053775 16.438 0.188
2456538.59069138 16.265 0.163
2456789.68879582 16.414 0.191
2456477.57984695 16.422 0.191
2456095.63274054 16.446 0.214
2456106.7700705 16.5 0.219
2456162.64197332 16.349 0.177
2456536.5384378 16.358 0.182
2456537.6098039 16.423 0.192
2456745.89754341 16.392 0.188
2456790.65793362 16.539 0.213
2456113.58834037 16.372 0.186
2456125.72347952 16.484 0.205
2456573.49646966 16.484 0.215
