HJD mag emag
2455309.7589699 14.916 0.043
2455818.52390016 14.9 0.047
2456160.60001347 14.907 0.045
2456484.58745569 14.839 0.044
2456133.71639878 14.891 0.045
2456477.63061378 14.796 0.041
2456089.7007663 14.833 0.042
2456115.61282453 14.821 0.042
2455434.65834223 14.905 0.047
2456109.64102519 14.83 0.044
2456161.56627288 14.866 0.045
2456020.7677059 14.913 0.048
2456094.67810458 14.794 0.043
2456480.70307838 14.871 0.044
2456476.55561724 14.86 0.046
2455328.75649563 14.85 0.045
2456129.67719471 14.859 0.045
2456477.52743466 14.82 0.044
2456511.61833425 14.862 0.046
2456476.61999909 14.776 0.045
2456742.84715366 14.776 0.043
2456102.58549545 14.876 0.046
2456102.73475181 14.818 0.045
2456127.58678205 14.834 0.045
2456005.8355524 14.93 0.049
2456526.60220779 14.865 0.047
2457229.55223349 14.806 0.046
2456510.61628162 14.814 0.046
2457229.74547919 14.89 0.051
2456114.62605421 14.801 0.043
2456464.77626912 14.809 0.044
2455829.59314994 14.841 0.049
2456512.63053775 14.827 0.047
2455844.54941545 14.838 0.047
2456734.80947703 14.82 0.047
2456538.59069138 14.814 0.046
2456789.68879582 14.781 0.045
2456477.57984695 14.787 0.045
2456095.63274054 14.743 0.044
2456106.7700705 14.876 0.048
2456536.5384378 14.762 0.044
2456537.6098039 14.789 0.046
2456745.89754341 14.661 0.043
2456132.64440217 14.801 0.045
2456790.65793362 14.801 0.047
2456804.7066316 14.897 0.06
