HJD mag emag
2456160.60001347 13.38 0.011
2456484.58745569 13.366 0.012
2456133.71639878 13.373 0.012
2456477.63061378 13.398 0.012
2456089.7007663 13.364 0.011
2456115.61282453 13.36 0.011
2456109.64102519 13.389 0.012
2456161.56627288 13.374 0.012
2456094.67810458 13.369 0.012
2456480.70307838 13.378 0.012
2456476.55561724 13.388 0.012
2455328.75649563 13.382 0.012
2456129.67719471 13.398 0.012
2456477.52743466 13.395 0.012
2456511.61833425 13.39 0.012
2456476.61999909 13.403 0.012
2456742.84715366 13.374 0.012
2456102.58549545 13.385 0.012
2456102.73475181 13.386 0.012
2456127.58678205 13.401 0.013
2456526.60220779 13.381 0.012
2457229.55223349 13.408 0.013
2456510.61628162 13.401 0.013
2457229.74547919 13.373 0.013
2456114.62605421 13.417 0.012
2456464.77626912 13.433 0.013
2455829.59314994 13.372 0.013
2456512.63053775 13.386 0.013
2456734.80947703 13.413 0.013
2456538.59069138 13.396 0.013
2456789.68879582 13.372 0.013
2456477.57984695 13.38 0.014
2456095.63274054 13.432 0.015
2456106.7700705 13.42 0.014
2456162.64197332 13.418 0.013
2456536.5384378 13.429 0.014
2456537.6098039 13.389 0.013
2456745.89754341 13.459 0.014
2456132.64440217 13.393 0.013
2456790.65793362 13.369 0.013
2456479.56274835 13.395 0.013
2456113.58834037 13.372 0.013
2456125.72347952 13.424 0.014
2455794.69893252 13.424 0.015
2456806.71366909 13.388 0.013
2455858.51018585 13.392 0.014
2456144.6836307 13.483 0.016
2456573.49646966 13.383 0.014
2456804.7066316 13.358 0.024
2457225.505621 13.412 0.014
2457273.56285804 13.375 0.014
2457242.60842835 13.085 0.014
2456479.79998416 13.435 0.018
2456536.58374851 13.39 0.015
2456510.48315386 13.432 0.015
2456146.70396897 13.436 0.018
2456424.88940529 13.403 0.023
2456479.70592536 13.473 0.016
2457272.58666747 13.448 0.018
2456563.57868992 13.388 0.021
2456514.70186303 13.363 0.026
