HJD mag emag
2455309.7589699 15.294 0.06
2455818.52390016 15.258 0.064
2456160.60001347 15.239 0.059
2456484.58745569 15.2 0.06
2456133.71639878 15.238 0.061
2456477.63061378 15.204 0.058
2456089.7007663 15.221 0.06
2456115.61282453 15.217 0.06
2455434.65834223 15.275 0.065
2456109.64102519 15.205 0.061
2456161.56627288 15.239 0.062
2456020.7677059 15.225 0.063
2456094.67810458 15.199 0.06
2456480.70307838 15.204 0.059
2456476.55561724 15.288 0.066
2455328.75649563 15.275 0.065
2456129.67719471 15.222 0.061
2456477.52743466 15.278 0.066
2456511.61833425 15.261 0.065
2456476.61999909 15.221 0.063
2456742.84715366 15.291 0.067
2456102.73475181 15.297 0.067
2456127.58678205 15.251 0.066
2456005.8355524 15.267 0.067
2456526.60220779 15.248 0.066
2457229.55223349 15.295 0.071
2456510.61628162 15.247 0.067
2457229.74547919 15.423 0.084
2456114.62605421 15.295 0.068
2456464.77626912 15.271 0.065
2455829.59314994 15.275 0.07
2456512.63053775 15.246 0.067
2455844.54941545 15.337 0.072
2456734.80947703 15.329 0.075
2456538.59069138 15.266 0.07
2456789.68879582 15.355 0.077
2456477.57984695 15.306 0.071
2456095.63274054 15.263 0.07
2456106.7700705 15.294 0.071
2456745.89754341 15.334 0.075
2456132.64440217 15.275 0.07
2456790.65793362 15.359 0.076
2456479.56274835 15.339 0.076
2456113.58834037 15.337 0.076
2455794.69893252 15.373 0.077
2456806.71366909 15.324 0.077
2455858.51018585 15.399 0.083
2456573.49646966 15.346 0.079
2456804.7066316 15.29 0.084
2455834.55712109 15.46 0.1
2456479.79998416 15.398 0.089
2456536.58374851 15.377 0.095
2456146.70396897 15.394 0.095
