HJD mag emag
2456160.60001347 15.508 0.076
2456477.63061378 15.552 0.08
2456089.7007663 15.448 0.073
2456115.61282453 15.388 0.069
2456109.64102519 15.654 0.092
2456161.56627288 15.275 0.065
2456094.67810458 15.686 0.093
2456480.70307838 15.465 0.076
2456129.67719471 15.597 0.085
2456511.61833425 15.397 0.074
2456476.61999909 15.087 0.055
2456102.73475181 15.352 0.07
2456127.58678205 15.655 0.094
2456526.60220779 15.663 0.095
2456510.61628162 15.271 0.069
2456114.62605421 15.813 0.104
2456464.77626912 15.58 0.086
2456512.63053775 15.642 0.096
2456734.80947703 15.482 0.083
2456789.68879582 15.488 0.086
2456536.5384378 15.55 0.091
2456745.89754341 15.643 0.098
2456132.64440217 15.795 0.109
2456790.65793362 15.364 0.077
2456804.7066316 15.093 0.112
2457273.56285804 15.513 0.092
2457242.60842835 14.997 0.074
