HJD mag emag
2455309.7589699 14.237 0.049
2455818.52390016 14.152 0.063
2456484.58745569 14.129 0.039
2456133.71639878 13.989 0.024
2455434.65834223 14.145 0.055
2456477.52743466 14.255 0.048
2456526.60220779 13.965 0.025
2457229.74547919 14.131 0.03
2456464.77626912 14.019 0.027
2455829.59314994 14.09 0.03
2455844.54941545 14.222 0.062
2456538.59069138 14.046 0.029
2456789.68879582 13.96 0.034
2456106.7700705 14.062 0.027
2456162.64197332 14.071 0.029
2456537.6098039 14.029 0.028
2456479.56274835 14.214 0.049
2455858.51018585 14.09 0.031
2455834.55712109 14.313 0.081
2456479.79998416 14.203 0.04
2456146.70396897 14.181 0.036
2456563.57868992 14.137 0.039
