HJD mag emag
2455309.7589699 15.307 0.06
2455818.52390016 15.3 0.066
2456160.60001347 15.299 0.062
2456484.58745569 15.363 0.07
2456133.71639878 15.3 0.063
2456477.63061378 15.335 0.064
2456089.7007663 15.319 0.064
2456115.61282453 15.496 0.076
2455434.65834223 15.36 0.069
2456109.64102519 15.608 0.088
2456161.56627288 15.46 0.074
2456020.7677059 15.488 0.079
2456094.67810458 15.319 0.067
2456480.70307838 15.477 0.076
2456476.55561724 15.575 0.085
2455328.75649563 15.334 0.068
2456129.67719471 15.369 0.07
2456477.52743466 15.432 0.073
2456511.61833425 15.38 0.073
2456476.61999909 15.416 0.072
2456742.84715366 15.339 0.068
2456102.58549545 15.384 0.072
2456102.73475181 15.538 0.083
2456127.58678205 15.617 0.09
2456005.8355524 15.306 0.068
2456526.60220779 15.456 0.078
2457229.55223349 15.544 0.089
2456510.61628162 15.529 0.084
2457229.74547919 15.366 0.077
2456114.62605421 15.535 0.082
2456464.77626912 15.304 0.066
2455829.59314994 15.433 0.082
2456512.63053775 15.339 0.071
2455844.54941545 15.398 0.078
2456734.80947703 15.534 0.088
2456538.59069138 15.522 0.086
2456789.68879582 15.379 0.077
2456477.57984695 15.507 0.084
2456095.63274054 15.322 0.072
2456106.7700705 15.736 0.118
2456162.64197332 15.411 0.079
2456536.5384378 15.437 0.079
2456537.6098039 15.487 0.086
2456745.89754341 15.491 0.086
2456132.64440217 15.579 0.087
2456790.65793362 15.334 0.076
2456479.56274835 15.434 0.078
2456113.58834037 15.392 0.077
2456125.72347952 15.603 0.092
2455794.69893252 15.762 0.113
2456806.71366909 15.45 0.087
2455858.51018585 15.414 0.082
2456144.6836307 15.67 0.108
2456573.49646966 15.388 0.083
2457225.505621 15.714 0.116
2457273.56285804 15.343 0.076
2457242.60842835 15.136 0.083
2455834.55712109 15.292 0.079
2456479.79998416 15.667 0.113
2456536.58374851 15.364 0.09
2456510.48315386 15.798 0.121
2456146.70396897 15.406 0.117
2457272.58666747 15.673 0.129
