HJD mag emag
2456160.60001347 14.773 0.039
2456115.61282453 14.855 0.043
2456094.67810458 14.847 0.044
2455328.75649563 14.832 0.044
2456476.61999909 14.859 0.046
2456102.58549545 14.85 0.045
2456005.8355524 14.767 0.042
2455829.59314994 14.846 0.048
2456512.63053775 14.913 0.05
2455844.54941545 14.841 0.046
2456734.80947703 14.92 0.051
2456789.68879582 14.869 0.049
2456162.64197332 14.904 0.05
2456536.5384378 14.895 0.05
2456132.64440217 14.88 0.048
2456790.65793362 14.89 0.05
2456479.56274835 14.895 0.052
2456125.72347952 14.9 0.053
2455794.69893252 14.873 0.05
2456806.71366909 14.879 0.051
2455858.51018585 14.866 0.051
2456144.6836307 14.885 0.055
2456573.49646966 14.945 0.056
2456804.7066316 14.856 0.056
2457225.505621 14.882 0.052
2457273.56285804 14.915 0.055
2457242.60842835 14.993 0.072
2455834.55712109 14.885 0.062
2456479.79998416 14.998 0.064
2456536.58374851 14.978 0.065
2456510.48315386 14.958 0.062
2456146.70396897 14.937 0.061
2456424.88940529 15.045 0.07
2457272.58666747 14.993 0.071
2456563.57868992 14.991 0.072
