HJD mag emag
2455818.52390016 12.759 0.01
2456477.63061378 12.988 0.01
2456020.7677059 12.873 0.01
2456477.52743466 12.806 0.01
2456127.58678205 12.887 0.01
2455829.59314994 12.728 0.01
2455844.54941545 12.814 0.01
2456734.80947703 12.855 0.01
2456537.6098039 12.811 0.01
2456790.65793362 12.836 0.01
2456479.56274835 12.94 0.01
2457225.505621 12.867 0.01
2457273.56285804 12.761 0.01
2456510.48315386 12.93 0.01
2457272.58666747 12.68 0.01
